url,titulo,desconto,precoOriginal,precoAVista,precoAPrazo,descricao,images,atributos
www.netshoes.com.br/tenis-asics-gelimpression-11-masculino-2FW-0179-172,Tênis Asics Gel-Impression 11 Masculino - Preto+Cinza,35,399.99,246.99,259.99,"Melhore sua performance na corrida a cada KM com o Tênis Asics Gel-Impression 11 Masculino. Esse tênis de corrida é feito em material de qualidade e tecnológico que busca oferecer o que você precisa durante seu esporte. O cabedal é confeccionado em material têxtil com tramas abertas para respirabilidade e flexibilidade. O amortecimento fica na entressola, auxiliando no amortecimento a cada impacto, já o solado em borracha frisada proporciona durabilidade e tração mesmo em dias de chuva. Peça já o seu tênis masculino Asics!","[""https://static.netshoes.com.br/produtos/tenis-asics-gel-impression-11-masculino/72/2FW-0179-172/2FW-0179-172_zoom1.jpg?ts=1675848393&"",""https://static.netshoes.com.br/produtos/tenis-asics-gel-impression-11-masculino/72/2FW-0179-172/2FW-0179-172_zoom2.jpg?ts=1675848393&"",""https://static.netshoes.com.br/produtos/tenis-asics-gel-impression-11-masculino/72/2FW-0179-172/2FW-0179-172_zoom3.jpg?ts=1675848393&"",""https://static.netshoes.com.br/produtos/tenis-asics-gel-impression-11-masculino/72/2FW-0179-172/2FW-0179-172_zoom4.jpg?ts=1675848393&"",""https://static.netshoes.com.br/produtos/tenis-asics-gel-impression-11-masculino/72/2FW-0179-172/2FW-0179-172_zoom5.jpg?ts=1675848393&""]","{""Nome"":""Tênis Asics Gel-Impression 11 Masculino"",""Gênero"":""Masculino"",""Indicado para"":""Dia a Dia"",""Material"":""Têxtil"",""Categoria"":""Amortecimento"",""Composição"":""Cabedal: Têxtil. Entressola: Amortecimento Gel. Solado: Borracha."",""Tecnologia"":""Gel"",""Pisada"":""Neutra"",""Definição da Tecnologia"":""GEL com base em silicone colocado em locais estratégicos para uma melhor absorção de impacto."",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Asics""}"
www.netshoes.com.br/chuteira-campo-adidas-deportivo-3ZP-8761-120,Chuteira Campo Adidas Deportivo - Preto+Dourado,33,299.99,179.99,199.99,Chuteira Campo Adidas Deportivo,"[""https://static.netshoes.com.br/produtos/chuteira-campo-adidas-deportivo/20/3ZP-8761-120/3ZP-8761-120_zoom1.jpg?ts=1659711822&"",""https://static.netshoes.com.br/produtos/chuteira-campo-adidas-deportivo/20/3ZP-8761-120/3ZP-8761-120_zoom2.jpg?ts=1659711822&"",""https://static.netshoes.com.br/produtos/chuteira-campo-adidas-deportivo/20/3ZP-8761-120/3ZP-8761-120_zoom3.jpg?ts=1659711822&"",""https://static.netshoes.com.br/produtos/chuteira-campo-adidas-deportivo/20/3ZP-8761-120/3ZP-8761-120_zoom4.jpg?ts=1659711822&"",""https://static.netshoes.com.br/produtos/chuteira-campo-adidas-deportivo/20/3ZP-8761-120/3ZP-8761-120_zoom5.jpg?ts=1659711822&""]","{""Nome"":""Chuteira Campo Adidas Deportivo"",""Gênero"":""Unissex"",""Indicado para"":""Dia a Dia"",""Importante"":""Para um melhor ajuste nos pés, recomendamos a compra de um tamanho maior do que o seu usual. Forma Pequena."",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Adidas""}"
www.netshoes.com.br/creatina-monohidratada-500g-100-pura-importada-soldiers-nutrition-I0Y-0012-289,Creatina Monohidratada 500g - 100% Pura Importada - Soldiers Nutrition,NaN,119.9,119.9,119.9,"Creatina Monohidratada 500g - 100% Pura Importada - Soldiers NutritionAcompanha Dosadora 3gSOMOS FABRICANTES, PRODUTO DIRETO DA FÁBRICA PARA VOCÊ COM TOTAL GARANTIA DE QUALIDADEANVISA:Registro ISENTO conforme resolução RDC 27 de 06 de agosto de 2010 anexo I.Registro ISENTO conforme resolução RDC 240/2018.O QUE É?Acreatinaé um derivado de aminoácidos obtida através da dieta de síntese por nosso próprio organismo. Ela está presente essencialmente no músculo e auxilia na manutenção dos níveis de energia durante períodos breves de exercício intenso. Ou seja, sua função é crucial nos treinos com muito peso na busca pelo ganho de massa.Beneficios:•Aumenta a capacidade domúsculo de gerar força•Aumento de massa magra•Aumento da capacidade de treinamento•Previne o catabolismo muscularQUANTO TOMAR/MELHOR HORÁRIO PARA CONSUMOO suplemento decreatinaapresenta seus benefícios através de uso crônico, após iniciado o consumo ela deve ser ingerida todos os dias, levarão alguns dias até que os benefícios possam ser observados na sua totalidade.creatinaé insulinodependente, isso significa que é preciso consumi-la junto com /suplementos que influenciem a produção de insulina. A lista de itens que possui este efeito envolve carboidratos de alto índice glicêmico como dextrose, maltodextrina, pão e proteínas de alto índice insulinêmico como leite e whey protein.A sugestão de consumo determinada pela ANVISA é de 3gr ao dia.Não existe consenso entre pesquisadores sobre o melhor horário para consumo, existem evidencias que apontam para maiores benefícios quando consumida na refeição pré-treino, assim como também existem evidencias para melhores benefícios quando consumida junto com a refeição pós-treino.Modo de Preparo: Diluir 3g (1 dosadora) dacreatinaem 200ml de água ou bebida de sua preferência.Consumir uma porção ao dia ou conforme recomendação do nutricionista ou médico.","[""https://static.netshoes.com.br/produtos/creatina-monohidratada-500g-100-pura-importada-soldiers-nutrition/89/I0Y-0012-289/I0Y-0012-289_zoom1.jpg?ts=1666803367&"",""https://static.netshoes.com.br/produtos/creatina-monohidratada-500g-100-pura-importada-soldiers-nutrition/89/I0Y-0012-289/I0Y-0012-289_zoom2.jpg?ts=1666803367&"",""https://static.netshoes.com.br/produtos/creatina-monohidratada-500g-100-pura-importada-soldiers-nutrition/89/I0Y-0012-289/I0Y-0012-289_zoom3.jpg?ts=1666803367&""]","{""Nome"":""Creatina Monohidratada 500g - 100% Pura Importada - Soldiers Nutrition"",""Gênero"":""Unissex"",""Indicado para"":""Auxilia Ganho de Energia"",""Glúten"":""Não Contém"",""Marca"":""Soldiers Nutrition""}"
www.netshoes.com.br/chuteira-campo-adidas-artilheira-vi-FB8-4168-937,Chuteira Campo Adidas Artilheira VI - Preto+Pink,25,269.99,179.99,199.99,"Foco, persistência e treino elevam o nível de um jogador dentro das quatro linhas.  A Chuteira Campo Adidas Artilheira VI te ajuda a se tornar aquele jogador que joga bonito e não se esconde nos momentos decisivos. A parte superior texturizada em sintético assegura um toque macio na bola, já o forro têxtil oferece conforto sem igual aos pés. A sola em borracha garante estabilidade enquanto você parte pra cima dos defensores e pensa na próxima jogada. Mude o jogo e compre já essa chuteira campo Adidas.","[""https://static.netshoes.com.br/produtos/chuteira-campo-adidas-artilheira-vi/37/FB8-4168-937/FB8-4168-937_zoom1.jpg?ts=1675690838&"",""https://static.netshoes.com.br/produtos/chuteira-campo-adidas-artilheira-vi/37/FB8-4168-937/FB8-4168-937_zoom2.jpg?ts=1675690838&"",""https://static.netshoes.com.br/produtos/chuteira-campo-adidas-artilheira-vi/37/FB8-4168-937/FB8-4168-937_zoom3.jpg?ts=1675690838&"",""https://static.netshoes.com.br/produtos/chuteira-campo-adidas-artilheira-vi/37/FB8-4168-937/FB8-4168-937_zoom4.jpg?ts=1675690838&"",""https://static.netshoes.com.br/produtos/chuteira-campo-adidas-artilheira-vi/37/FB8-4168-937/FB8-4168-937_zoom5.jpg?ts=1675690838&""]","{""Nome"":""Chuteira Campo Adidas Artilheira VI"",""Gênero"":""Unissex"",""Tipo"":""Campo"",""Indicado para"":""Dia a Dia"",""Material"":""Sintético"",""Estilo"":""Velocidade"",""Trava"":""Trava Fixa"",""Cabedal"":""Parte superior texturizada em sintético."",""Solado"":""Borracha"",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Adidas""}"
www.netshoes.com.br/tenis-adidas-breaknet-floral-feminino-FB8-0171-014,Tênis Adidas Breaknet Floral Feminino - Branco,33,299.99,199.99,199.99,"O Tênis Adidas Breaknet Floral Feminino é pensado para a mulher moderna que busca por conforto e um estilo diferenciado. A palmilha leve fornece uma passada macia para o dia a dia, enquanto o cano baixo proporciona um ajuste macio ao redor do tornozelo. Traz ainda estampa floral no calcanhar para toque romântico nas combinações. Adquira já esse tênis Adidas feminino! *Este tênis tem a forma levemente pequena. Recomendamos a compra de um tamanho maior do que o seu usual.*","[""https://static.netshoes.com.br/produtos/tenis-adidas-breaknet-floral-feminino/14/FB8-0171-014/FB8-0171-014_zoom1.jpg?ts=1665489266&"",""https://static.netshoes.com.br/produtos/tenis-adidas-breaknet-floral-feminino/14/FB8-0171-014/FB8-0171-014_zoom2.jpg?ts=1665489266&"",""https://static.netshoes.com.br/produtos/tenis-adidas-breaknet-floral-feminino/14/FB8-0171-014/FB8-0171-014_zoom3.jpg?ts=1665489266&"",""https://static.netshoes.com.br/produtos/tenis-adidas-breaknet-floral-feminino/14/FB8-0171-014/FB8-0171-014_zoom4.jpg?ts=1665489266&"",""https://static.netshoes.com.br/produtos/tenis-adidas-breaknet-floral-feminino/14/FB8-0171-014/FB8-0171-014_zoom5.jpg?ts=1665489266&""]","{""Nome"":""Tênis Adidas Breaknet Floral Feminino"",""Gênero"":""Feminino"",""Indicado para"":""Dia a Dia"",""Estilo da Peça"":""Com logo"",""Material"":""Sintético"",""Material Interno"":""Têxtil"",""Altura do Cano"":""Cano Baixo"",""Fechamento"":""Cadarço"",""Solado"":""Borracha"",""Importante"":""*Este tênis tem a forma levemente pequena. Recomendamos a compra de um tamanho maior do que o seu usual.*"",""Peso do Produto"":""344 g (O peso do produto  varia de acordo com a numeração)"",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Adidas""}"
www.netshoes.com.br/camisa-real-madrid-home-2223-sn-torcedor-adidas-masculina-3ZP-7305-014,Camisa Real Madrid Home 22/23 s/n° Torcedor Adidas Masculina - Branco,28,349.99,237.49,249.99,"Clean, clássica e criada para celebrar os 120 anos dos Merengues! O novo manto do Real Madrid chegou pesado para acompanhar os torcedores mais apaixonados em todos os momentos. Semelhante ao modelo que os craques usam nos jogos no Santiago Bernabéu, a camisa titular da temporada 22/23 é produzida com poliéster reciclável, tecnologia Aeroready que auxilia na absorção do suor que te mantém seco durante o uso, além de caimento que prioriza a liberdade de movimentos e oferecendo máximo conforto. Os detalhes em roxo e o escudo bordado na altura do peito deixam essa camisa de futebol ainda mais especial. Aumente sua coleção garantindo a nova Camisa Real Madrid Masculina da Adidas e marque esse golaço!","[""https://static.netshoes.com.br/produtos/camisa-real-madrid-home-2223-sn-torcedor-adidas-masculina/14/3ZP-7305-014/3ZP-7305-014_zoom1.jpg?ts=1653414482&"",""https://static.netshoes.com.br/produtos/camisa-real-madrid-home-2223-sn-torcedor-adidas-masculina/14/3ZP-7305-014/3ZP-7305-014_zoom2.jpg?ts=1653414482&""]","{""Nome"":""Camisa Real Madrid Home 22/23 s/n° Torcedor Adidas Masculina"",""Gênero"":""Masculino"",""Indicado para"":""Dia a Dia"",""Clube"":""Internacional"",""Time"":""Real Madrid"",""Gola"":""Polo"",""Material"":""Poliéster Reciclado"",""Tipo"":""Torcedor"",""Tecnologia"":""AEROREADY"",""Definição da Tecnologia"":""O tecido antiumidade absorve o suor e ajuda a manter a pele seca e confortável"",""Manga"":""Manga Curta"",""Escudo"":""Bordado"",""Composição"":""100% Poliéster Reciclado"",""Importante"":""Para um melhor ajuste no corpo, recomendamos a compra de um tamanho menor do que o seu usual. Forma grande."",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Estrangeira - Adquirida no mercado interno"",""Marca"":""Adidas""}"
www.netshoes.com.br/bone-nike-sportswear-h86-futura-washed-aba-curva-D12-9796-026,Boné Nike Sportswear H86 Futura Washed Aba Curva - Preto+Branco,47,189.99,99.99,99.99,"O Boné Nike Aba Curva U Nsw H86 Futura Washed  é produzido com tecido de algodão em construção de seis painéis. Apresenta ilhóses bordados para a respirabilidade, além de fecho de ajuste.","[""https://static.netshoes.com.br/produtos/bone-nike-sportswear-h86-futura-washed-aba-curva/26/D12-9796-026/D12-9796-026_zoom1.jpg?ts=1630602306&"",""https://static.netshoes.com.br/produtos/bone-nike-sportswear-h86-futura-washed-aba-curva/26/D12-9796-026/D12-9796-026_zoom2.jpg?ts=1630602306&"",""https://static.netshoes.com.br/produtos/bone-nike-sportswear-h86-futura-washed-aba-curva/26/D12-9796-026/D12-9796-026_zoom3.jpg?ts=1630602306&""]","{""Nome"":""Boné Nike Sportswear H86 Futura Washed Aba Curva"",""Gênero"":""Unissex"",""Departamento BS"":""Esporte"",""Indicado para"":""Dia a Dia"",""Estilo da Peça"":""Com logo"",""Aba"":""Aba Curva"",""Fechamento"":""Ajustável"",""Material"":""Algodão"",""Composição"":""100% Algodão"",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Estrangeira - Adquirida no mercado interno"",""Marca"":""Nike""}"
www.netshoes.com.br/tenis-oakley-stratus-PFN-1494-002,Tênis Oakley Stratus - Preto+Vermelho,53,649.99,299.99,299.99,"O Tênis Oakley Stratus é a escolha ideal para quem busca um tênis robusto para o dia a dia. O cabedal é confeccionado em material sintético para firmeza e resistência, forro levemente acolchoado, tira de fácil calce e palmilha macia que fornece conforto. Enquanto a entressola reforçada em espuma garante leve amortecimento e estabilidade. Compre já esse tênis casual masculino e desbrave as ruas usando Oakley! *Este produto possui forma pequena, para um melhor ajuste nos pés, recomendamos a compra de um tamanho maior do que o seu usual","[""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/02/PFN-1494-002/PFN-1494-002_zoom1.jpg?ts=1682602197&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/02/PFN-1494-002/PFN-1494-002_zoom2.jpg?ts=1682602197&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/02/PFN-1494-002/PFN-1494-002_zoom3.jpg?ts=1682602197&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/02/PFN-1494-002/PFN-1494-002_zoom4.jpg?ts=1682602197&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/02/PFN-1494-002/PFN-1494-002_zoom5.jpg?ts=1682602197&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/02/PFN-1494-002/PFN-1494-002_zoom6.jpg?ts=1682602197&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/02/PFN-1494-002/PFN-1494-002_zoom7.jpg?ts=1682602197&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/02/PFN-1494-002/PFN-1494-002_zoom8.jpg?ts=1682602197&"",""https://static.netshoes.com.br/produtos/tenis-oakley-stratus/02/PFN-1494-002/PFN-1494-002_zoom9.jpg?ts=1682602197&""]","{""Nome"":""Tênis Oakley Stratus"",""Gênero"":""Unissex"",""Departamento BS"":""Esporte"",""Indicado para"":""Dia a Dia"",""Estilo da Peça"":""Com logo"",""Material"":""Sintético"",""Material Interno"":""Têxtil"",""Altura do Cano"":""Cano Baixo"",""Fechamento"":""Cadarço"",""Solado"":""Borracha"",""Importante"":""Possui forma pequena, para um melhor ajuste nos pés, recomendamos a compra de um tamanho maior do que o seu usual."",""Peso do Produto"":""353 g (O peso do produto varia de acordo com a numeração)"",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Oakley""}"
www.netshoes.com.br/tenis-nike-air-max-excee-masculino-HZM-3176-172,Tênis Nike Air Max Excee Masculino - Preto+Cinza,40,749.99,449.99,449.99,"Conte com a Nike para turbinar seu streetwear! Com design moderno e autêntico, o Tênis Nike Air Max Excee é para o homem que busca conforto e estilo nas suas combinações urbanas. Confeccionado em material leve e resistente, esse calçado de design robusto garante respirabilidade e durabilidade para te acompanhar em todas as situações. Peça já o tênis masculino da marca que você confia!","[""https://static.netshoes.com.br/produtos/tenis-nike-air-max-excee-masculino/72/HZM-3176-172/HZM-3176-172_zoom1.jpg?ts=1579861261&"",""https://static.netshoes.com.br/produtos/tenis-nike-air-max-excee-masculino/72/HZM-3176-172/HZM-3176-172_zoom2.jpg?ts=1579861261&"",""https://static.netshoes.com.br/produtos/tenis-nike-air-max-excee-masculino/72/HZM-3176-172/HZM-3176-172_zoom3.jpg?ts=1579861261&"",""https://static.netshoes.com.br/produtos/tenis-nike-air-max-excee-masculino/72/HZM-3176-172/HZM-3176-172_zoom4.jpg?ts=1579861261&""]","{""Nome"":""Tênis Nike Air Max Excee Masculino"",""Gênero"":""Masculino"",""Departamento BS"":""Esporte"",""Indicado para"":""Dia a Dia"",""Estilo da Peça"":""Lisa"",""Material"":""Couro"",""Material Interno"":""Têxtil"",""Altura do Cano"":""Cano Baixo"",""Fechamento"":""Cadarço"",""Solado"":""Borracha"",""Tecnologia"":""Air Max"",""Definição da Tecnologia"":""Bolsa de ar que garante uma excelente absorção de impactos."",""Peso do Produto"":""260 g (O peso do produto varia de acordo com a numeração)"",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Nike""}"
www.netshoes.com.br/tenis-adidas-endo-run-masculino-FB8-6053-026,Tênis Adidas Endo Run Masculino - Preto+Branco,30,399.99,265.99,279.99,"Vá mais longe com a Adidas! O Tênis Adidas Endo Run Masculino oferece design moderno e versátil para usar no dia a dia e nos treinos. Confeccionado com parte de material reciclado de alta performance, esse tênis masculino é a escolha para complementar o mood esportivo em grande estilo. O cabedal é feito em tecido de tramas abertas para respirabilidade, suporte no calcanhar para estabilidade e amortecimento em espuma macia. Se desafie no esporte com esse tênis masculino Adidas!","[""https://static.netshoes.com.br/produtos/tenis-adidas-endo-run-masculino/26/FB8-6053-026/FB8-6053-026_zoom1.jpg?ts=1675776428&"",""https://static.netshoes.com.br/produtos/tenis-adidas-endo-run-masculino/26/FB8-6053-026/FB8-6053-026_zoom2.jpg?ts=1675776428&"",""https://static.netshoes.com.br/produtos/tenis-adidas-endo-run-masculino/26/FB8-6053-026/FB8-6053-026_zoom3.jpg?ts=1675776428&"",""https://static.netshoes.com.br/produtos/tenis-adidas-endo-run-masculino/26/FB8-6053-026/FB8-6053-026_zoom4.jpg?ts=1675776428&"",""https://static.netshoes.com.br/produtos/tenis-adidas-endo-run-masculino/26/FB8-6053-026/FB8-6053-026_zoom5.jpg?ts=1675776428&""]","{""Nome"":""Tênis Adidas Endo Run Masculino"",""Gênero"":""Masculino"",""Indicado para"":""Corrida"",""Categoria"":""Amortecimento"",""Material"":""Tecido"",""Composição"":""Cabedal: Tecido respirável. Entressola: eva. Solado: borracha."",""Pisada"":""Neutra"",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Adidas""}"
www.netshoes.com.br/tenis-olympikus-anyway-2-feminino-2I2-2584-006,Tênis Olympikus Anyway 2 Feminino - Preto,40,199.99,119.99,119.99,"Para caminhadas, corridas leves ou uso diário, aposte no conforto e qualidade do Tênis Olympikus para completar seu look esportivo. Produzido com material macio, o modelo conta com tecnologia na entressola que proporciona alto nível de maciez e uma passada mais suave. O solado de borracha garante ótima aderência e tração em diferentes tipos de piso. Já seu visual clean oferece versatilidade para você combinar com legging e blusinha. Aproveite!  *Esse tênis possui uma forma menor do que o padrão, avalie escolher um tamanho maior do que de costume*","[""https://static.netshoes.com.br/produtos/tenis-olympikus-anyway-2-feminino/06/2I2-2584-006/2I2-2584-006_zoom1.jpg?ts=1630002583&"",""https://static.netshoes.com.br/produtos/tenis-olympikus-anyway-2-feminino/06/2I2-2584-006/2I2-2584-006_zoom2.jpg?ts=1630002583&"",""https://static.netshoes.com.br/produtos/tenis-olympikus-anyway-2-feminino/06/2I2-2584-006/2I2-2584-006_zoom3.jpg?ts=1630002583&"",""https://static.netshoes.com.br/produtos/tenis-olympikus-anyway-2-feminino/06/2I2-2584-006/2I2-2584-006_zoom4.jpg?ts=1630002583&"",""https://static.netshoes.com.br/produtos/tenis-olympikus-anyway-2-feminino/06/2I2-2584-006/2I2-2584-006_zoom5.jpg?ts=1630002583&""]","{""Nome"":""Tênis Olympikus Anyway 2 Feminino"",""Gênero"":""Unissex"",""Indicado para"":""Dia a Dia"",""Material"":""Mesh"",""Categoria"":""Amortecimento"",""Composição"":""Cabedal: Têxtil com mesh; Entressola: EVA; Solado: Borracha"",""Tecnologia"":""EVAsense, FeetPad"",""Pisada"":""Neutra"",""Definição da Tecnologia"":""EVASENSE: Tecnologia em EVA que gera alto nível de maciez e maior sensação de conforto. FEETPAD: Palmilha composta de PU, proporciona alta maciez com memória visco elástica."",""Importante"":""Para um melhor ajuste nos pés, recomendamos a compra de um tamanho maior do que o seu usual. Forma Pequena."",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Olympikus""}"
www.netshoes.com.br/tenis-mizuno-cometa-feminino-2FU-5855-937,Tênis Mizuno Cometa Feminino - Preto+Pink,45,329.99,179.99,179.99,"Com design versátil para o treino e dia a dia, o Tênis Mizuno Cometa Feminino é a escolha para te acompanhar no sportwear com estilo e conforto. É confeccionado em material macio e respirável com forro colchoado. Traz com entressola macia em espuma para amortecimento suave e solado em borracha para durabilidade e resistência. Peça já seu tênis de corrida feminino Mizuno!","[""https://static.netshoes.com.br/produtos/tenis-mizuno-cometa-feminino/37/2FU-5855-937/2FU-5855-937_zoom1.jpg?ts=1657368349&"",""https://static.netshoes.com.br/produtos/tenis-mizuno-cometa-feminino/37/2FU-5855-937/2FU-5855-937_zoom2.jpg?ts=1657368349&"",""https://static.netshoes.com.br/produtos/tenis-mizuno-cometa-feminino/37/2FU-5855-937/2FU-5855-937_zoom3.jpg?ts=1657368349&"",""https://static.netshoes.com.br/produtos/tenis-mizuno-cometa-feminino/37/2FU-5855-937/2FU-5855-937_zoom4.jpg?ts=1657368349&"",""https://static.netshoes.com.br/produtos/tenis-mizuno-cometa-feminino/37/2FU-5855-937/2FU-5855-937_zoom5.jpg?ts=1657368349&""]","{""Nome"":""Tênis Mizuno Cometa Feminino"",""Gênero"":""Feminino"",""Indicado para"":""Dia a Dia"",""Material"":""Têxtil"",""Pisada"":""Neutra"",""Garantia do Fabricante"":""Contra Defeito de Fabricação"",""Origem"":""Nacional"",""Marca"":""Mizuno""}"
www.netshoes.com.br/tenis-adidas-coreracer-masculino-NQQ-4635-298,Tênis Adidas Coreracer Masculino - Preto+Chumbo,30,329.99,218.49,229.99,"Se você é iniciante na corrida e está buscando um tênis adequado para o seu treino, o novo Adidas Corerace é o que você estava procurando. Com um cabedal confeccionado com material têxtil, a parte de cima do calçado conta também com tramas em mesh que garantem circulação de ar e ótima respirabilidade entre uma passada e outra. A entressola em EVA e o solado de borracha de alta qualidade garantem amortecimento leve e ótima tração. Com um design moderno, o Tênis Adidas Masculino é opção para o treino na esteira, na rua ou, até mesmo, para usar de forma casual. Aproveite a oportunidade e garanta já o seu. *Para um melhor ajuste nos pés, recomendamos a compra de um tamanho maior do que o seu usual. Forma pequena.","[""https://static.netshoes.com.br/produtos/tenis-adidas-coreracer-masculino/98/NQQ-4635-298/NQQ-4635-298_zoom1.jpg?ts=1675691074&"",""https://static.netshoes.com.br/produtos/tenis-adidas-coreracer-masculino/98/NQQ-4635-298/NQQ-4635-298_zoom2.jpg?ts=1675691074&"",""https://static.netshoes.com.br/produtos/tenis-adidas-coreracer-masculino/98/NQQ-4635-298/NQQ-4635-298_zoom3.jpg?ts=1675691074&"",""https://static.netshoes.com.br/produtos/tenis-adidas-coreracer-masculino/98/NQQ-4635-298/NQQ-4635-298_zoom4.jpg?ts=1675691074&"",""https://static.netshoes.com.br/produtos/tenis-adidas-coreracer-masculino/98/NQQ-4635-298/NQQ-4635-298_zoom5.jpg?ts=1675691074&""]","{""Nome"":""Tênis Adidas Coreracer Masculino"",""Gênero"":""Masculino"",""Indicado para"":""Caminhada, Corrida"",""Material"":""Têxtil"",""Composição"":""Cabedal: Têxtil e Mesh; Entressola: EVA; Solado: Borracha e contra-salto de inspiração tecnológica"",""Pisada"":""Neutra"",""Importante"":""Para um melhor ajuste nos pés, recomendamos a compra de um tamanho maior do que o seu usual. Forma Pequena."",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Adidas""}"
www.netshoes.com.br/tenis-adidas-advantage-base-feminino-NQQ-0064-821,Tênis Adidas Advantage Base Feminino - Branco+Cobre,26,299.99,208.99,219.99,"Versátil para as diversas combinações, o Tênis Feminino Adidas Advantage Base é a peça-chave para o streetwear. Confeccionado em material resistente e macio, garantindo conforto para o seu dia a dia.","[""https://static.netshoes.com.br/produtos/tenis-adidas-advantage-base-feminino/21/NQQ-0064-821/NQQ-0064-821_zoom1.jpg?ts=1671555182&"",""https://static.netshoes.com.br/produtos/tenis-adidas-advantage-base-feminino/21/NQQ-0064-821/NQQ-0064-821_zoom2.jpg?ts=1671555182&"",""https://static.netshoes.com.br/produtos/tenis-adidas-advantage-base-feminino/21/NQQ-0064-821/NQQ-0064-821_zoom3.jpg?ts=1671555182&"",""https://static.netshoes.com.br/produtos/tenis-adidas-advantage-base-feminino/21/NQQ-0064-821/NQQ-0064-821_zoom4.jpg?ts=1671555182&"",""https://static.netshoes.com.br/produtos/tenis-adidas-advantage-base-feminino/21/NQQ-0064-821/NQQ-0064-821_zoom5.jpg?ts=1671555182&""]","{""Nome"":""Tênis Adidas Advantage Base Feminino"",""Gênero"":""Feminino"",""Departamento BS"":""Esporte"",""Indicado para"":""Dia a Dia"",""Estilo da Peça"":""Lisa"",""Material"":""Sintético"",""Material Interno"":""Têxtil"",""Altura do Cano"":""Cano Baixo"",""Fechamento"":""Cadarço"",""Solado"":""Borracha"",""Peso do Produto"":""320 g (O peso do produto varia de acordo com a numeração)"",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Adidas""}"
www.netshoes.com.br/tenis-mizuno-wave-titan-2-feminino-2FU-6434-342,Tênis Mizuno Wave Titan 2 Feminino - Azul Escuro,47,379.99,199.99,199.99,"Aposte no conforto e qualidade do novo Tênis de Corrida Feminino da Mizuno para te acompanhar nos seus treinos diários. Com design moderno, o running indicado para caminhadas e corridas leves possui cabedal fabricado com material macio e respirável que garante mais frescor durante o uso. O calcanhar é acolchoado e oferece suporte aos pés enquanto o cadarço garante ajuste eficaz. A entressola em EVA conta com tecnologia que proporciona alto nível de maciez entre uma passada e outra; e o solado de borracha proporciona aderência e tração por onde você passar. Indicado para corredores de pisada neutra, o Tênis Feminino Mizuno acompanha os corredores mais ambiciosos na busca pelo melhor pace. Aproveite!","[""https://static.netshoes.com.br/produtos/tenis-mizuno-wave-titan-2-feminino/42/2FU-6434-342/2FU-6434-342_zoom1.jpg?ts=1657368421&"",""https://static.netshoes.com.br/produtos/tenis-mizuno-wave-titan-2-feminino/42/2FU-6434-342/2FU-6434-342_zoom2.jpg?ts=1657368421&"",""https://static.netshoes.com.br/produtos/tenis-mizuno-wave-titan-2-feminino/42/2FU-6434-342/2FU-6434-342_zoom3.jpg?ts=1657368421&"",""https://static.netshoes.com.br/produtos/tenis-mizuno-wave-titan-2-feminino/42/2FU-6434-342/2FU-6434-342_zoom4.jpg?ts=1657368421&"",""https://static.netshoes.com.br/produtos/tenis-mizuno-wave-titan-2-feminino/42/2FU-6434-342/2FU-6434-342_zoom5.jpg?ts=1657368421&""]","{""Nome"":""Tênis Mizuno Wave Titan 2 Feminino"",""Gênero"":""Feminino"",""Indicado para"":""Dia a Dia"",""Material"":""Têxtil e Sintético"",""Categoria"":""Caminhada"",""Composição"":""Cabedal: Têxtil com tiras sintéticas, calcanhar acolchoado e fecho em cadarço; Entressola: EVA; Solado: Borracha"",""Tecnologia"":""Wave"",""Pisada"":""Neutra"",""Definição da Tecnologia"":""Tecnologia que garante 100% da performance do sistema, proporcionando maior absorção de impacto, máximo amortecimento e estabilidade"",""Garantia do Fabricante"":""Contra defeito de fabricação"",""Origem"":""Nacional"",""Marca"":""Mizuno""}"
